product_key,product_name,abc_class,sales_qty_60d,revenue_60d,gross_profit_year_qty,avg_weekly_sales_gpy,avg_daily_sales_1c,free_stock_qty,required_purchase_qty_1c,planned_sales_qty,gross_qty_period,radiator_abc_class,radiator_qty_jan_2026,radiator_revenue_jan_2026,radiator_gross_profit_jan_2026,radiator_qty_feb_2026,radiator_revenue_feb_2026,radiator_gross_profit_feb_2026,radiator_qty_mar_2026,radiator_revenue_mar_2026,radiator_gross_profit_mar_2026,radiator_qty_apr_2026,radiator_revenue_apr_2026,radiator_gross_profit_apr_2026,avg_daily_sales_model,product_group,priority_flag,special_order_flag,procurement_scope_flag,avg_weekly_sales_fallback,procurement_daily_sales,days_of_cover,velocity_segment,critical_flag,preferred_daily_sales,target_cover_days,base_need,recommended_order_qty,avg_weekly_sales,target_stock_qty,radiator_monthly_demand,radiator_to_order_qty,radiator_target_stock_qty,radiator_coverage,hard_cap,recommended_order_qty_display,visible_in_dashboard,metrics_calculated_at,analysis_period_days
2020мэ решетка мет. 200х200 кор.,2020Мэ Решетка Мет. 200Х200 Кор.,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,0.016666666666666666,прочее,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
20х25х20 тройник редукционный белый/ valfex (25/200),20Х25Х20 Тройник Редукционный Белый/ Valfex (25/200),C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
2501,2501,C,24.0,0.0,0.0,0.0,5.0,0.0,220.0,220.0,24.0,,,,,,,,,,,,,,0.4,прочее,False,False,False,2.8000000000000003,0,0.0,MEDIUM,False,5.0,7,35.0,5,2.8000000000000003,5,,,,,10000,5,False,2026-04-10 13:15:49.644055,60
2501 к47,2501 К47,C,9.0,0.0,0.0,0.0,3.0,0.0,132.0,132.0,9.0,,,,,,,,,,,,,,0.15,прочее,False,False,False,1.05,0,0.0,MEDIUM,False,3.0,7,21.0,2,1.05,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
2501 к54,2501 К54,C,3.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,3.0,,,,,,,,,,,,,,0.05,прочее,False,False,False,0.35000000000000003,0,0.0,SLOW,False,1.0,7,7.0,0,0.35000000000000003,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
2601,2601,C,39.0,0.0,0.0,0.0,2.0,0.0,88.0,88.0,39.0,,,,,,,,,,,,,,0.65,прочее,False,False,False,4.55,0,0.0,FAST,False,2.0,7,14.0,7,4.55,7,,,,,10000,7,False,2026-04-10 13:15:49.644055,60
2601 к41,2601 К41,C,8.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,8.0,,,,,,,,,,,,,,0.13333333333333333,прочее,False,False,False,0.9333333333333333,0,0.0,MEDIUM,False,1.0,7,7.0,0,0.9333333333333333,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
2601 к47,2601 К47,C,39.0,0.0,0.0,0.0,0.045,0.0,1.0,2.0,39.0,,,,,,,,,,,,,,0.65,прочее,False,False,False,4.55,0,0.0,FAST,False,0.045,7,0.315,7,4.55,7,,,,,10000,7,False,2026-04-10 13:15:49.644055,60
3200-05,3200-05,C,12.0,0.0,0.0,0.0,0.068,0.0,1.0,3.0,12.0,,,,,,,,,,,,,,0.2,прочее,False,False,False,1.4000000000000001,0,0.0,MEDIUM,False,0.068,7,0.47600000000000003,3,1.4000000000000001,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
3200-05 к19,3200-05 К19,C,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,0.05,прочее,False,False,False,0.35000000000000003,0,0.0,SLOW,False,0.05,7,0.35000000000000003,0,0.35000000000000003,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
3200-06,3200-06,A,222.0,0.0,0.0,0.0,1.477,0.0,50.0,65.0,222.0,,,,,,,,,,,,,,3.7,прочее,False,False,False,25.900000000000002,4,0.0,FAST,False,1.477,21,31.017000000000003,39,25.900000000000002,39,,,,,10000,39,False,2026-04-10 13:15:49.644055,60
3200-06 к19,3200-06 К19,A,160.0,0.0,0.0,0.0,1.591,0.0,57.0,70.0,160.0,,,,,,,,,,,,,,2.6666666666666665,прочее,False,False,False,18.666666666666664,3,0.0,FAST,False,1.591,21,33.411,28,18.666666666666664,28,,,,,10000,28,False,2026-04-10 13:15:49.644055,60
3200-06 к33,3200-06 К33,A,139.0,0.0,0.0,0.0,1.023,0.0,41.0,45.0,139.0,,,,,,,,,,,,,,2.316666666666667,прочее,False,False,False,16.21666666666667,2,0.0,FAST,False,1.023,21,21.482999999999997,25,16.21666666666667,25,,,,,10000,25,False,2026-04-10 13:15:49.644055,60
3200-06 к43,3200-06 К43,A,76.0,0.0,0.0,0.0,0.477,0.0,16.0,21.0,76.0,,,,,,,,,,,,,,1.2666666666666666,прочее,False,False,False,8.866666666666667,1,0.0,FAST,False,0.477,21,10.017,14,8.866666666666667,14,,,,,10000,14,False,2026-04-10 13:15:49.644055,60
3200-06 к62,3200-06 К62,B,37.0,0.0,0.0,0.0,0.25,0.0,9.0,11.0,37.0,,,,,,,,,,,,,,0.6166666666666667,прочее,False,False,False,4.316666666666666,0,0.0,MEDIUM,False,0.25,14,3.5,7,4.316666666666666,7,,,,,10000,7,False,2026-04-10 13:15:49.644055,60
3200-06 к85,3200-06 К85,C,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,,,,,,,,,,,,,,0.15,прочее,False,False,False,1.05,0,0.0,MEDIUM,False,0.15,7,1.05,2,1.05,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
3200-06 к86,3200-06 К86,C,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,0.11666666666666667,прочее,False,False,False,0.8166666666666667,0,0.0,MEDIUM,False,0.11666666666666667,7,0.8166666666666667,0,0.8166666666666667,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
3200-08,3200-08,B,78.0,0.0,0.0,0.0,1.5,0.0,66.0,66.0,78.0,,,,,,,,,,,,,,1.3,прочее,False,False,False,9.1,1,0.0,FAST,False,1.5,14,21.0,14,9.1,14,,,,,10000,14,False,2026-04-10 13:15:49.644055,60
3200-08 к19,3200-08 К19,B,36.0,0.0,0.0,0.0,6.0,0.0,264.0,264.0,36.0,,,,,,,,,,,,,,0.6,прочее,False,False,False,4.2,0,0.0,MEDIUM,False,6.0,14,84.0,7,4.2,7,,,,,10000,7,False,2026-04-10 13:15:49.644055,60
3200-08 к33,3200-08 К33,A,125.0,0.0,0.0,0.0,0.723,0.0,27.8,31.8,125.0,,,,,,,,,,,,,,2.0833333333333335,прочее,False,False,False,14.583333333333334,2,0.0,FAST,False,0.723,21,15.183,22,14.583333333333334,22,,,,,10000,22,False,2026-04-10 13:15:49.644055,60
3200-08 к43,3200-08 К43,A,65.0,0.0,0.0,0.0,9.667,0.0,425.333,425.333,65.0,,,,,,,,,,,,,,1.0833333333333333,прочее,False,False,False,7.583333333333333,1,0.0,FAST,False,9.667,21,203.007,12,7.583333333333333,12,,,,,10000,12,False,2026-04-10 13:15:49.644055,60
3200-08 к85,3200-08 К85,C,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,0.05,прочее,False,False,False,0.35000000000000003,0,0.0,SLOW,False,0.05,7,0.35000000000000003,0,0.35000000000000003,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
3200-08 к86,3200-08 К86,C,19.0,0.0,0.0,0.0,0.045,0.0,0.0,2.0,19.0,,,,,,,,,,,,,,0.31666666666666665,прочее,False,False,False,2.216666666666667,0,0.0,MEDIUM,False,0.045,7,0.315,4,2.216666666666667,4,,,,,10000,4,False,2026-04-10 13:15:49.644055,60
3603 к53,3603 К53,C,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
3604 д2к,3604 Д2К,C,1.0,0.0,0.0,0.0,0.25,0.0,11.0,11.0,1.0,,,,,,,,,,,,,,0.016666666666666666,прочее,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.25,7,1.75,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
"4-х горел. газовая варочная панель ""genberg"" g6024-wgik","4-Х Горел. Газовая Варочная Панель ""Genberg"" G6024-Wgik",C,2.0,0.0,2.0,0.038461538461538464,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,0.03333333333333333,газовые колонки,True,False,True,0.23333333333333334,0,0.0,SLOW,True,0.03333333333333333,7,0.23333333333333334,0,0.038461538461538464,0,,,,,10000,0,True,2026-04-10 13:15:49.644055,60
4501 к12,4501 К12,C,7.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,7.0,,,,,,,,,,,,,,0.11666666666666667,прочее,False,False,False,0.8166666666666667,0,0.0,MEDIUM,False,1.0,7,7.0,0,0.8166666666666667,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
4601 b81,4601 B81,C,10.0,0.0,0.0,0.0,0.5,0.0,22.0,22.0,10.0,,,,,,,,,,,,,,0.16666666666666666,прочее,False,False,False,1.1666666666666665,0,0.0,MEDIUM,False,0.5,7,3.5,2,1.1666666666666665,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
4601 к21,4601 К21,C,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,0.11666666666666667,прочее,False,False,False,0.8166666666666667,0,0.0,MEDIUM,False,0.11666666666666667,7,0.8166666666666667,0,0.8166666666666667,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
4601 к6,4601 К6,C,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,0.1,прочее,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,0.1,7,0.7000000000000001,0,0.7000000000000001,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
4603,4603,C,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,0.016666666666666666,прочее,False,False,False,0.11666666666666667,0,0.0,SLOW,False,0.016666666666666666,7,0.11666666666666667,0,0.11666666666666667,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
490871 490871 хелиодур отвердитель pl (10л),490871 490871 Хелиодур Отвердитель Pl (10Л),C,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,1.6666666666666667,прочее,False,False,False,11.666666666666668,2,0.0,FAST,False,1.6666666666666667,7,11.666666666666668,18,11.666666666666668,18,,,,,10000,18,False,2026-04-10 13:15:49.644055,60
490872 490872 хелиодур эмаль белая грунтовочная tts (25 кг),490872 490872 Хелиодур Эмаль Белая Грунтовочная Tts (25 Кг),C,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,,,,,,,,,,,,,1.6666666666666667,прочее,False,False,False,11.666666666666668,2,0.0,FAST,False,1.6666666666666667,7,11.666666666666668,18,11.666666666666668,18,,,,,10000,18,False,2026-04-10 13:15:49.644055,60
5100-0017,5100-0017,A,238.0,0.0,0.0,0.0,2.314,1.0,89.8,101.8,238.0,,,,,,,,,,,,,,3.966666666666667,прочее,False,False,False,27.766666666666666,4,0.25210084033613445,FAST,False,2.314,21,47.594,41,27.766666666666666,42,,,,,10000,41,False,2026-04-10 13:15:49.644055,60
5100-0018,5100-0018,A,146.0,0.0,0.0,0.0,1.705,0.0,70.0,75.0,146.0,,,,,,,,,,,,,,2.433333333333333,прочее,False,False,False,17.03333333333333,2,0.0,FAST,False,1.705,21,35.805,26,17.03333333333333,26,,,,,10000,26,False,2026-04-10 13:15:49.644055,60
5100-02,5100-02,B,8.0,0.0,0.0,0.0,0.068,0.0,1.0,3.0,8.0,,,,,,,,,,,,,,0.13333333333333333,прочее,False,False,False,0.9333333333333333,0,0.0,MEDIUM,False,0.068,14,0.9520000000000001,0,0.9333333333333333,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5100-02 0001,5100-02 0001,C,3.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,3.0,,,,,,,,,,,,,,0.05,прочее,False,False,False,0.35000000000000003,0,0.0,SLOW,False,1.0,7,7.0,0,0.35000000000000003,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5100-02 0004,5100-02 0004,C,6.0,0.0,0.0,0.0,0.023,0.0,0.0,1.0,6.0,,,,,,,,,,,,,,0.1,прочее,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,0.023,7,0.161,0,0.7000000000000001,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5100-02 0009,5100-02 0009,B,66.0,0.0,0.0,0.0,1.136,0.0,44.0,50.0,66.0,,,,,,,,,,,,,,1.1,прочее,False,False,False,7.700000000000001,1,0.0,FAST,False,1.136,14,15.903999999999998,12,7.700000000000001,12,,,,,10000,12,False,2026-04-10 13:15:49.644055,60
5100-02 0010,5100-02 0010,B,35.0,0.0,0.0,0.0,1.114,0.0,44.0,49.0,35.0,,,,,,,,,,,,,,0.5833333333333334,прочее,False,False,False,4.083333333333334,0,0.0,MEDIUM,False,1.114,14,15.596000000000002,7,4.083333333333334,7,,,,,10000,7,False,2026-04-10 13:15:49.644055,60
5100-02 0182,5100-02 0182,C,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,,,,,,,,,,,,0.06666666666666667,прочее,False,False,False,0.4666666666666667,0,0.0,SLOW,False,0.06666666666666667,7,0.4666666666666667,0,0.4666666666666667,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5100-02 0185,5100-02 0185,C,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,0.1,прочее,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,0.1,7,0.7000000000000001,0,0.7000000000000001,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5100-02 0186,5100-02 0186,C,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,0.2,прочее,False,False,False,1.4000000000000001,0,0.0,MEDIUM,False,0.2,7,1.4000000000000001,3,1.4000000000000001,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
5100-02 0187,5100-02 0187,C,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,0.03333333333333333,прочее,False,False,False,0.23333333333333334,0,0.0,SLOW,False,0.03333333333333333,7,0.23333333333333334,0,0.23333333333333334,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5100-03,5100-03,B,19.0,0.0,0.0,0.0,3.333,0.0,146.667,146.667,19.0,,,,,,,,,,,,,,0.31666666666666665,прочее,False,False,False,2.216666666666667,0,0.0,MEDIUM,False,3.333,14,46.662000000000006,4,2.216666666666667,4,,,,,10000,4,False,2026-04-10 13:15:49.644055,60
5100-03 0001,5100-03 0001,C,4.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,4.0,,,,,,,,,,,,,,0.06666666666666667,прочее,False,False,False,0.4666666666666667,0,0.0,SLOW,False,1.0,7,7.0,0,0.4666666666666667,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5100-03 0004,5100-03 0004,A,33.0,0.0,0.0,0.0,4.667,0.0,205.333,205.333,33.0,,,,,,,,,,,,,,0.55,прочее,False,False,False,3.8500000000000005,0,0.0,MEDIUM,False,4.667,21,98.00699999999999,6,3.8500000000000005,6,,,,,10000,6,False,2026-04-10 13:15:49.644055,60
5100-04,5100-04,B,9.0,0.0,0.0,0.0,0.591,0.0,26.0,26.0,9.0,,,,,,,,,,,,,,0.15,прочее,False,False,False,1.05,0,0.0,MEDIUM,False,0.591,14,8.274,2,1.05,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
5100-04 0004,5100-04 0004,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5102-02,5102-02,B,39.0,0.0,0.0,0.0,1.25,0.0,48.0,55.0,39.0,,,,,,,,,,,,,,0.65,прочее,False,False,False,4.55,0,0.0,FAST,False,1.25,14,17.5,7,4.55,7,,,,,10000,7,False,2026-04-10 13:15:49.644055,60
5102-02 0001,5102-02 0001,C,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,0.11666666666666667,прочее,False,False,False,0.8166666666666667,0,0.0,MEDIUM,False,0.11666666666666667,7,0.8166666666666667,0,0.8166666666666667,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5102-03,5102-03,A,98.0,0.0,0.0,0.0,0.841,0.0,26.0,37.0,98.0,,,,,,,,,,,,,,1.6333333333333333,прочее,False,False,False,11.433333333333334,2,0.0,FAST,False,0.841,21,17.660999999999998,18,11.433333333333334,18,,,,,10000,18,False,2026-04-10 13:15:49.644055,60
5102-03 0023,5102-03 0023,B,61.0,0.0,0.0,0.0,0.977,0.0,33.0,43.0,61.0,,,,,,,,,,,,,,1.0166666666666666,прочее,False,False,False,7.116666666666666,1,0.0,FAST,False,0.977,14,13.677999999999999,11,7.116666666666666,11,,,,,10000,11,False,2026-04-10 13:15:49.644055,60
5102-03 0027,5102-03 0027,C,13.0,0.0,0.0,0.0,0.045,0.0,0.0,2.0,13.0,,,,,,,,,,,,,,0.21666666666666667,прочее,False,False,False,1.5166666666666666,0,0.0,MEDIUM,False,0.045,7,0.315,3,1.5166666666666666,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
5112-02,5112-02,C,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,,,,,,,0.1,прочее,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,0.1,7,0.7000000000000001,0,0.7000000000000001,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5300-02-0040,5300-02-0040,C,14.0,0.0,0.0,0.0,0.023,0.0,0.0,1.0,14.0,,,,,,,,,,,,,,0.23333333333333334,прочее,False,False,False,1.6333333333333333,0,0.0,MEDIUM,False,0.023,7,0.161,3,1.6333333333333333,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
5300-02-0046,5300-02-0046,C,6.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,6.0,,,,,,,,,,,,,,0.1,прочее,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,1.0,7,7.0,0,0.7000000000000001,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5300-02-0047,5300-02-0047,C,7.0,0.0,0.0,0.0,0.5,0.0,22.0,22.0,7.0,,,,,,,,,,,,,,0.11666666666666667,прочее,False,False,False,0.8166666666666667,0,0.0,MEDIUM,False,0.5,7,3.5,0,0.8166666666666667,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5300-03-0040,5300-03-0040,B,9.0,0.0,0.0,0.0,0.591,0.0,23.0,26.0,9.0,,,,,,,,,,,,,,0.15,прочее,False,False,False,1.05,0,0.0,MEDIUM,False,0.591,14,8.274,2,1.05,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
5300-03-0046,5300-03-0046,C,5.0,0.0,0.0,0.0,1.023,0.0,44.0,45.0,5.0,,,,,,,,,,,,,,0.08333333333333333,прочее,False,False,False,0.5833333333333333,0,0.0,SLOW,False,1.023,7,7.161,0,0.5833333333333333,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5300-03-0047,5300-03-0047,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5302-03 0052,5302-03 0052,B,22.0,0.0,0.0,0.0,1.444,0.0,63.556,63.556,22.0,,,,,,,,,,,,,,0.36666666666666664,прочее,False,False,False,2.5666666666666664,0,0.0,MEDIUM,False,1.444,14,20.216,4,2.5666666666666664,4,,,,,10000,4,False,2026-04-10 13:15:49.644055,60
5302-03 0053,5302-03 0053,B,13.0,0.0,0.0,0.0,1.068,0.0,46.0,47.0,13.0,,,,,,,,,,,,,,0.21666666666666667,прочее,False,False,False,1.5166666666666666,0,0.0,MEDIUM,False,1.068,14,14.952000000000002,3,1.5166666666666666,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
5302-04-0267,5302-04-0267,B,17.0,0.0,0.0,0.0,0.068,0.0,0.0,3.0,17.0,,,,,,,,,,,,,,0.2833333333333333,прочее,False,False,False,1.9833333333333334,0,0.0,MEDIUM,False,0.068,14,0.9520000000000001,3,1.9833333333333334,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
5500-02 0113,5500-02 0113,C,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,0.05,прочее,False,False,False,0.35000000000000003,0,0.0,SLOW,False,0.05,7,0.35000000000000003,0,0.35000000000000003,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5500-02 0115,5500-02 0115,C,7.0,0.0,0.0,0.0,1.077,0.0,47.385,47.385,7.0,,,,,,,,,,,,,,0.11666666666666667,прочее,False,False,False,0.8166666666666667,0,0.0,MEDIUM,False,1.077,7,7.539,0,0.8166666666666667,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5500-03 0042,5500-03 0042,C,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,,,,,,,,,,,,0.16666666666666666,прочее,False,False,False,1.1666666666666665,0,0.0,MEDIUM,False,0.16666666666666666,7,1.1666666666666665,2,1.1666666666666665,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
5500-03 0044,5500-03 0044,C,15.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,15.0,,,,,,,,,,,,,,0.25,прочее,False,False,False,1.75,0,0.0,MEDIUM,False,1.0,7,7.0,3,1.75,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
5502-02 0042,5502-02 0042,C,6.0,0.0,0.0,0.0,0.023,0.0,0.0,1.0,6.0,,,,,,,,,,,,,,0.1,прочее,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,0.023,7,0.161,0,0.7000000000000001,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5502-03 0042,5502-03 0042,A,24.0,0.0,0.0,0.0,1.227,0.0,49.0,54.0,24.0,,,,,,,,,,,,,,0.4,прочее,False,False,False,2.8000000000000003,0,0.0,MEDIUM,False,1.227,21,25.767000000000003,5,2.8000000000000003,5,,,,,10000,5,False,2026-04-10 13:15:49.644055,60
5502-03 0044,5502-03 0044,C,4.0,0.0,0.0,0.0,0.023,0.0,0.0,1.0,4.0,,,,,,,,,,,,,,0.06666666666666667,прочее,False,False,False,0.4666666666666667,0,0.0,SLOW,False,0.023,7,0.161,0,0.4666666666666667,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5502-03 0045,5502-03 0045,C,2.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,2.0,,,,,,,,,,,,,,0.03333333333333333,прочее,False,False,False,0.23333333333333334,0,0.0,SLOW,False,1.0,7,7.0,0,0.23333333333333334,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5502-04 0053,5502-04 0053,B,7.0,0.0,0.0,0.0,2.333,0.0,102.667,102.667,7.0,,,,,,,,,,,,,,0.11666666666666667,прочее,False,False,False,0.8166666666666667,0,0.0,MEDIUM,False,2.333,14,32.662000000000006,0,0.8166666666666667,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
5502-04 0054,5502-04 0054,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,прочее,False,False,False,0.0,0,365.0,SLOW,False,0.0,7,0.0,0,0.0,0,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
6100-01,6100-01,B,52.0,0.0,0.0,0.0,0.736,0.0,26.4,32.4,52.0,,,,,,,,,,,,,,0.8666666666666667,прочее,False,False,False,6.066666666666666,0,0.0,FAST,False,0.736,14,10.304,10,6.066666666666666,10,,,,,10000,10,False,2026-04-10 13:15:49.644055,60
6100-01 0001,6100-01 0001,B,51.0,0.0,0.0,0.0,0.936,0.0,36.2,41.2,51.0,,,,,,,,,,,,,,0.85,прочее,False,False,False,5.95,0,0.0,FAST,False,0.936,14,13.104000000000001,9,5.95,9,,,,,10000,9,False,2026-04-10 13:15:49.644055,60
6100-02,6100-02,C,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,0.18333333333333332,прочее,False,False,False,1.2833333333333332,0,0.0,MEDIUM,False,0.18333333333333332,7,1.2833333333333332,2,1.2833333333333332,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
6100-02 0009,6100-02 0009,B,47.0,0.0,0.0,0.0,1.091,0.0,45.0,48.0,47.0,,,,,,,,,,,,,,0.7833333333333333,прочее,False,False,False,5.483333333333333,0,0.0,FAST,False,1.091,14,15.274,9,5.483333333333333,9,,,,,10000,9,False,2026-04-10 13:15:49.644055,60
6100-02 0010,6100-02 0010,B,17.0,0.0,0.0,0.0,1.091,0.0,44.0,48.0,17.0,,,,,,,,,,,,,,0.2833333333333333,прочее,False,False,False,1.9833333333333334,0,0.0,MEDIUM,False,1.091,14,15.274,3,1.9833333333333334,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
6100-02 0167,6100-02 0167,C,5.0,0.0,0.0,0.0,0.023,0.0,44.0,46.0,5.0,,,,,,,,,,,,,,0.08333333333333333,прочее,False,False,False,0.5833333333333333,0,0.0,SLOW,False,0.023,7,0.161,0,0.5833333333333333,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
6100-02 0181,6100-02 0181,C,2.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,2.0,,,,,,,,,,,,,,0.03333333333333333,прочее,False,False,False,0.23333333333333334,0,0.0,SLOW,False,1.0,7,7.0,0,0.23333333333333334,1,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
6100-02 0182,6100-02 0182,C,10.0,0.0,0.0,0.0,0.045,0.0,1.0,2.0,10.0,,,,,,,,,,,,,,0.16666666666666666,прочее,False,False,False,1.1666666666666665,0,0.0,MEDIUM,False,0.045,7,0.315,2,1.1666666666666665,2,,,,,10000,2,False,2026-04-10 13:15:49.644055,60
6100-02 0185,6100-02 0185,C,6.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,6.0,,,,,,,,,,,,,,0.1,прочее,False,False,False,0.7000000000000001,0,0.0,MEDIUM,False,1.0,7,7.0,0,0.7000000000000001,2,,,,,10000,0,False,2026-04-10 13:15:49.644055,60
6100-02 0186,6100-02 0186,C,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,,,0.2,прочее,False,False,False,1.4000000000000001,0,0.0,MEDIUM,False,0.2,7,1.4000000000000001,3,1.4000000000000001,3,,,,,10000,3,False,2026-04-10 13:15:49.644055,60
